source_cluster,source_modern,found_name,found_normalized,category,relationship,confidence,matched_clusters,is_cross_link
"Índia","India","Antigua","Antigua",PLACE,"city founded",high,,False
"Índia","India","Vaia","Vajá",PLACE,"city founded",high,,False
"Índia","India","Saint-Sébastien","Saint-Sébastien",PLACE,"city founded",high,,False
"Índia","India","ruybarbe de Berbería","rhubarb of Barbary",SUBSTANCE,"type of rhubarb",high,,False
"Índia","India","Mechoacan","Mechoacan",PLACE,"province where rhubarb is brought from",high,,False
"Índia","India","Mexico","Mexico",PLACE,"place where rhubarb is used for purging",high,312,True
"Índia","India","estreito do mar ruivo","Red Sea strait",PLACE,"geographic location where cinnamon and laurels are found",high,,False
"Índia","India","cinamomo","cinnamon",PLANT,"plant found in the Red Sea strait and the West Indies",high,28,True
"Índia","India","loureiros","laurels",PLANT,"plant found in the Red Sea strait",high,,False
"Índia","India","índias Occidentaes","West Indies",PLACE,"region where cinnamon is found",high,45,False
"Índia","India","Castelhanos","Castilians/Spaniards",PERSON,"people associated with the West Indies",high,,False
"Índia","India","Zumaco","Zumaco",PLACE,"specific land in the West Indies where cinnamon is found",high,,False
"Índia","India","índias Occidentaes","West Indies",PLACE,"region where cinnamon is found",high,45,False
"Índia","India","Castelhanos","Castilians/Spaniards",PERSON,"people associated with the West Indies",high,,False
"Índia","India","Zumaco","Zumaco",PLACE,"specific land where cinnamon is found",high,,False
"Índia","India","Qiina","China",PLACE,"region where cinnamon and spices are abundant",high,27,True
"Índia","India","canela","cinnamon",PLANT,"plant found in China",high,28,True
"Índia","India","especieria","spices",SUBSTANCE,"substances found in China",high,601,True
"Índia","India","americanas hespanholas","Spanish American",PLACE,"origin of goods exported to Seville",high,,False
"Índia","India","Sevilha","Seville",PLACE,"market for goods from the Spanish Americas",high,187,True
"Índia","India","Hespanha","Spain",PLACE,"country where Seville is located",high,459,True
"Índia","India","Portugal","Portugal",PLACE,"country goods passed through to the East Indies",high,54,True
"Índia","India","índia oriental","East Indies",PLACE,"destination for goods exported from Portugal",high,45,False
"Índia","India","Aphrodisiacus, sive de lue venerea","Aphrodisiacus, or on venereal disease",CONCEPT,"title of a work referencing the author",high,,False
"Índia","India","Oviedo","Oviedo",PERSON,"author referenced",high,523,True
"Índia","India","Ramu-sio","Ramusio",PERSON,"editor or compiler referenced",high,,False
"Índia","India","anana","pineapple",PLANT,"fruit described as king of fruits",high,,False
"Índia","India","Oviedo","Oviedo",PERSON,"author who writes about pineapple",high,523,True
"Índia","India","índias ocidentaes","West Indies",PLACE,"region where pineapple is native",high,45,False
"Índia","India","província de Sancta Cruz","Province of Santa Cruz",PLACE,"region where pineapple is found",high,,False
"Índia","India","Spodio","Spodium",SUBSTANCE,"substance used in burned preparations",high,588,True
"Índia","India","pompholige","pompholige",SUBSTANCE,"substance used in burned preparations",high,,False
"Índia","India","tuzia de gli Speziali","Tuthia of the apothecaries",SUBSTANCE,"substance used in burned preparations",high,,False
"Índia","India","Goa","Goa",PLACE,"place from which Spodium is brought",high,57,True
"Índia","India","Indie orientali","East Indies",PLACE,"origin of Spodium",high,45,False
"Índia","India","Tabaxir","Tabaxir",SUBSTANCE,"alternative name for Spodium",high,248;33,True
"Índia","India","Squinanto","Squinanth",PLANT,"plant described",high,,False
"Índia","India","fiore di giunco odorato","fragrant rush flower",PLANT,"description of Squinanth",high,,False
"dores","Pain","Arnoglofia","Arnoglossum",PLANT,"plant used in a remedy for headache",high,,False
"dores","Pain","tanchagem macho","male plantain",PLANT,"vernacular name for Arnoglofia",high,,False
"dores","Pain","lingua arietis","lamb's tongue",PLANT,"vernacular name for Arnoglofia",high,,False
"dores","Pain","leyte de peyto","breast milk",SUBSTANCE,"ingredient in a remedy",high,,False
"dores","Pain","cabeça","head",CONCEPT,"location of pain",high,,False
"dores","Pain","intemperança simplez quente","simple hot intemperance",DISEASE,"cause of headache",high,,False
"dores","Pain","azevedruas","azedar",PLANT,"ingredient in an electuary",low,172,True
"dores","Pain","Kings E-vil","King's Evil",DISEASE,"condition that the remedy helps to dissolve or discuss",high,,False
"dores","Pain","Gout","Gout",DISEASE,"condition that the remedy alleviates",high,147,True
"dores","Pain","Sciatica","Sciatica",DISEASE,"condition that the remedy alleviates",high,52,True
"dores","Pain","Joynts","Joints",CONCEPT,"area affected by pain",high,,False
"dores","Pain","Sinews","Sinews",CONCEPT,"area affected by pain",high,,False
"dores","Pain","Wounds","Wounds",DISEASE,"condition that the remedy heals",high,130,True
"dores","Pain","Ulcers","Ulcers",DISEASE,"condition that the remedy heals",high,,False
"dores","Pain","Ashen Keys","Ash keys",PLANT,"part of the ash tree; used against stitches and pains",high,,False
"dores","Pain","Wind","Wind",CONCEPT,"cause of stitches and pains in the sides",high,404;214,True
"dores","Pain","stone","kidney stones",DISEASE,"condition that the remedy helps to avoid",high,,False
"dores","Pain","Urin","Urine",SUBSTANCE,"substance provoked by the remedy",high,128,True
"dores","Pain","shingles","shingles",DISEASE,"condition that the remedy helps",high,,False
"dores","Pain","Scabs","Scabs",DISEASE,"condition that the remedy helps",high,,False
"dores","Pain","Sores","Sores",DISEASE,"condition that the remedy helps",high,,False
"dores","Pain","Itch","Itch",DISEASE,"condition that the remedy helps",high,,False
"dores","Pain","Wine","Wine",SUBSTANCE,"liquid used to boil the remedy",high,131,True
"dores","Pain","Joynts","Joints",CONCEPT,"area affected by pain",high,,False
"dores","Pain","Gout","Gout",DISEASE,"condition affecting hands or feet",high,147,True
"dores","Pain","Hip-gout","Hip-gout",DISEASE,"condition affecting the hip",high,147,True
"dores","Pain","Sciatica","Sciatica",DISEASE,"alternative name for Hip-gout",high,52,True
"dores","Pain","ach","ache",DISEASE,"symptom treated by the remedy",high,,False
"dores","Pain","Gout","Gout",DISEASE,"condition affecting hands or feet",high,147,True
"dores","Pain","Hip-gout","Hip-gout",DISEASE,"condition affecting the hip",high,147,True
"dores","Pain","Sciatica","Sciatica",DISEASE,"alternative name for Hip-gout",high,52,True
"dores","Pain","Bowels","Bowels",CONCEPT,"area affected by pain",high,,False
"dores","Pain","Ruptures","Ruptures",DISEASE,"condition that the roots help",high,,False
"dores","Pain","Burstings","Burstings",DISEASE,"alternative name for Ruptures",high,547,True
"dores","Pain","gota artherica","gout",DISEASE,"synonym for flux",high,147,True
"dores","Pain","gora","gout",DISEASE,"synonym for flux",high,147,True
"dores","Pain","sciática","sciatica",DISEASE,"type of pain",high,52,True
"dores","Pain","dolores dexabega","headache",DISEASE,"type of pain",high,430,True
"dores","Pain","deeftomago","stomach ache",DISEASE,"type of pain",high,,False
"dores","Pain","dacorrimienso","rheumatism",DISEASE,"type of pain",high,534,True
"dores","Pain","dereumas","rheumatism",DISEASE,"type of pain",high,534,True
"dores","Pain","pilaviodes","dropsy",DISEASE,"related condition",high,20,True
"dores","Pain","coraydropefa","dropsy",DISEASE,"related condition",high,20,True
"dores","Pain","aloés","aloes",SUBSTANCE,"synonym for cebar",high,384,True
"dores","Pain","aloa","aloes",SUBSTANCE,"synonym for cebar",high,384,True
"dores","Pain","cebar","aloes",SUBSTANCE,"vernacular name",high,384,True
"dores","Pain","areá","aloes",SUBSTANCE,"vernacular name",high,384,True
"dores","Pain","calecomer","aloes",SUBSTANCE,"vernacular name",high,384,True
"dores","Pain","acibar","aloes",SUBSTANCE,"Spanish name",high,384;322,True
"dores","Pain","a^etTe","aloes",SUBSTANCE,"Portuguese name",high,384,True
"sangue","Blood","cancamo","hemp",PLANT,"contrast substance",high,,False
"sangue","Blood","sangue de drago","dragon's blood",SUBSTANCE,"substitute for lacre",high,784,True
"sangue","Blood","locsumutri","unknown",CONCEPT,"term being questioned",low,1169,True
"sangue","Blood","sangue de drago","dragon's blood",SUBSTANCE,"substitute for lacre",high,784,True
"sangue","Blood","laca","lac",SUBSTANCE,"substance being discussed",high,916;1012,True
"sangue","Blood","quermes","kermes",SUBSTANCE,"Arabic name for kermes",high,,False
"fluxos","Fluxes","almorreymas","hemorrhoids",DISEASE,"condition treated",high,308,True
"fluxos","Fluxes","hervapoligonum","knotweed",PLANT,"medicinal herb",high,,False
"fluxos","Fluxes","andorinha","knotweed",PLANT,"vernacular name for hervapoligonum",high,,False
"fluxos","Fluxes","Flixweed","Flixweed",PLANT,"plant used for flux",high,,False
"fluxos","Fluxes","Flux","flux",DISEASE,"condition treated by Flixweed",high,48,False
"fluxos","Fluxes","Bloody Flux","dysentery",DISEASE,"named disease",high,48;622,False
"fluxos","Fluxes","Plague in the Guts","dysentery",DISEASE,"alternative name for Bloody Flux",high,622,True
"fluxos","Fluxes","Bloody Flux","dysentery",DISEASE,"named disease",high,48;622,False
"fluxos","Fluxes","Plague in the Guts","dysentery",DISEASE,"alternative name for Bloody Flux",high,622,True
"fluxos","Fluxes","fluxo mestrual","menstrual flux",DISEASE,"a type of flux",high,48,False
"fluxos","Fluxes","landes","landes",PLANT,"synonym for acorns of cork oak",high,,False
"fluxos","Fluxes","tiriamjabim","tiriamjabim",SUBSTANCE,"a type of manna",high,,False
"fluxos","Fluxes","Mirabolanos","myrobalans",PLANT,"mentioned alongside a substance",medium,378,True
"vinagre","vinegar","laudano opiado","laudanum",SUBSTANCE,"ingredient",high,938,True
"vinagre","vinegar","Arnoglofia","Plantago media",PLANT,"also called tanchagem macho or lingua arietis",high,,False
"vinagre","vinegar","tanchagem macho","Plantago media",PLANT,"synonym for Arnoglofia",high,,False
"vinagre","vinegar","lingua arietis","Plantago media",PLANT,"synonym for Arnoglofia",high,,False
"vinagre","vinegar","Kings Evil","scrofula",DISEASE,"treated with vinegar and other substances",high,,False
"vinagre","vinegar","Kings evil","scrofula",DISEASE,"swelling of the throat called this",high,,False
"vinagre","vinegar","St. Anthonies Fire","erysipelas",DISEASE,"cooled and tempered by vinegar",high,332,True
"vinagre","vinegar","Diarhodon Abhatis","Diarhodon Abhatis",SUBSTANCE,"a cordial powder",high,834,True
"vinagre","vinegar","Aromatica Rosarum","Aromatica Rosarum",SUBSTANCE,"a cordial powder",high,764,True
"vinagre","vinegar","achar","achar",SUBSTANCE,"pickled fruits; called this",high,,False
"vinagre","vinegar","achar","achar",SUBSTANCE,"a name for vinegar and salt preserve",high,,False
"vinagre","vinegar","achar","achar",SUBSTANCE,"a name for vinegar and salt preserve",high,,False
"vinagre","vinegar","achar","achar",SUBSTANCE,"a name for pickled emblicas",high,,False
"vinagre","vinegar","achar","achar",SUBSTANCE,"a name for preserved fruit in vinegar",high,,False
"figado","Liver","hepaticas","hepaticas",DISEASE,"a type of bloody flux related to liver weakness",high,52,True
"figado","Liver","hepaticas","hepaticas",DISEASE,"a type of bloody flux related to liver weakness",high,52,True
"figado","Liver","English Rubarb","English Rubarb",PLANT,"a variety of rhubarb",high,,False
"folhas","leaves","Veronica","Veronica",PLANT,"a plant also called Abrotanum semen",high,,False
"folhas","leaves","Abrotanum semina","Abrotanum semina",PLANT,"a plant also called Veronica",high,,False
"folhas","leaves","folhas de sene","senna leaves",PLANT,"an ingredient in a medicinal powder",high,51,False
"folhas","leaves","agrimonia","agrimony",PLANT,"an ingredient in a medicinal powder",high,88,True
"folhas","leaves","equiseto","horsetail",PLANT,"an ingredient in a medicinal powder",high,708,True
"folhas","leaves","Nightshade Leaf","Nightshade Leaf",PLANT,"a plant whose leaf shape is being compared",high,,False
"folhas","leaves","pereiro","pear tree",PLANT,"size comparison for 'arvore delia'",high,,False
"folhas","leaves","pexigueiro","peach tree",PLANT,"leaf shape comparison for 'folhas'",high,,False
"folhas","leaves","giesta","broom",PLANT,"flower color comparison for 'flores'",high,910,True
"folhas","leaves","tembul","tembul",SUBSTANCE,"alternative name for the substance derived from the plant",medium,,False
"folhas","leaves","murta","myrtle",PLANT,"comparison of leaves and flowers",high,421,True
"folhas","leaves","Cisto","cistus",PLANT,"plant that hypocistis grows on the roots of",high,275,True
"folhas","leaves","melagrano","pomegranate",PLANT,"flower comparison",high,,False
"folhas","leaves","mortine","mortine",PLANT,"leaf shape comparison",high,,False
"folhas","leaves","violato","violet",PLANT,"comparison of processing method",medium,,False
"folhas","leaves","Papaueri","poppy",PLANT,"source of oil",high,453,True
"Ciatica","Sciatica","hepaticas","hepatic",DISEASE,"type of humors/chamber resulting from liver weakness",high,52,False
"Ciatica","Sciatica","rosas","roses",PLANT,"source of tincture for treatment",high,,False
"Ciatica","Sciatica","Kings Evil","scrofula",DISEASE,"condition that the substance helps dissolve/discuss",high,,False
"Ciatica","Sciatica","Gout","gout",DISEASE,"pain alleviated by the substance",high,147,True
"Ciatica","Sciatica","Gout","gout",DISEASE,"pain alleviated by the substance",high,147,True
"Ciatica","Sciatica","Hip-gout","hip gout",DISEASE,"synonym for Sciatica",high,147,True
"Ciatica","Sciatica","hot Gout","Gout",DISEASE,"a condition that can be eased by the juice",high,147,True
"Ciatica","Sciatica","Inflamations and Swellings in the Cods","Inflammation and swelling of the scrotum",DISEASE,"a condition that can be eased by the juice",high,,False
"Ciatica","Sciatica","Ker­nels or Knots in the Neck or Throat","Kernels or knots in the neck or throat",DISEASE,"a condition that can be eased by the juice",high,,False
"Ciatica","Sciatica","the Kings Evil","Scrofula",DISEASE,"synonym for Kernels or Knots in the Neck or Throat",high,,False
"Ciatica","Sciatica","Kibes","Chilblains",DISEASE,"a condition that can be healed by the juice",high,,False
"Ciatica","Sciatica","Chilblains","Chilblains",DISEASE,"a condition that can be healed by the juice",high,,False
"Portugal","Portugal","botica","pharmacy",CONCEPT,"term used in Portugal for medicinal drugs",high,192;323,True
"Portugal","Portugal","avelam da índia","Indian hazelnut",PLANT,"a plant used in India",high,,False
"Portugal","Portugal","galanga","Galangal",PLANT,"a plant; one variety of which is called lavandou in China",high,35,True
"Portugal","Portugal","lavandou","Lavandou",PLANT,"Chinese name for a type of galangal",high,,False
"Portugal","Portugal","lancua","Lancua",PLANT,"name for a type of galangal found in Java",high,,False
"Portugal","Portugal","urzes","Heathers",PLANT,"plants with small leaves; comparable to the tree producing caie",high,,False
"Portugal","Portugal","jounas","Brooms",PLANT,"plants with small leaves; comparable to the tree producing caie",high,,False
"Portugal","Portugal","tamargueira","Tamarisk",PLANT,"plant comparable to the tree producing caie",high,69,True
"Portugal","Portugal","frangues","Franks",PERSON,"a name given to Portuguese and other Western Christians in Asia",high,,False
"Portugal","Portugal","Franquia","Frankia",CONCEPT,"term used in Ormuz and other lands for Christianity; originating from the Franks",high,,False
"Flowers","flowers","Dog-wood","Dogwood",PLANT,"a name used in Sussex for the Cornel or Dogberry-Tree",high,1091,True
"Flowers","flowers","ordiary Alder-Tree","Common alder tree",PLANT,"tree whose flowers are somewhat like the plant in question",high,,False
"Flowers","flowers","Foemale Cornel","Female Cornel",PLANT,"tree whose flowers are somewhat like the plant in question",high,,False
"Flowers","flowers","Dogberry-Tree","Dogberry tree",PLANT,"tree whose flowers are somewhat like the plant in question",high,,False
"Flowers","flowers","cubebas","Cubebs",PLANT,"term used by the Moors; identified with 'mtrtus' by Dioscorides",high,200,True
