id,slug,canonical_name,category,book_count,total_mentions,reason_count,reasons,books
ent_fe86fb1d1faf,iv-uno,Iv^unó,PLACE,1,1,1,ocr_noise_char,coloquios_da_orta_1563
ent_0368516ac91d,isthme-de-panan-a,isthme de Panan^a,PLACE,1,1,1,ocr_noise_char,relation_historique_humboldt_vol3_1825
ent_807df544893f,ino-jan,ino Jan.,PLANT,1,1,1,wrapped_punctuation,ricettario_fiorentino_1597
ent_bf7a157bbbb7,innoxia-opiat,Innoxia opiat.,SUBSTANCE,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_caabe35bcd4e,inft-degradib,Inft. degradib.,OBJECT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_94da846a8672,inflcbnce-du-mouvement-sui-la-ojiul-iiiun,INFLCBnCE du mouvement sui la [>ojiul.iIiun,CONCEPT,1,1,1,symbol_noise,relation_historique_humboldt_vol3_1825
ent_da59394a4351,inflam-polyanthea,inflam.,DISEASE,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_6029012253d3,ind-recrcal,Ind. Recrcal.,OBJECT,1,1,1,wrapped_punctuation,relation_historique_humboldt_vol3_1825
ent_2813aedb8cd6,incipit-prohemium-de-proprietatibus-rerum-ratris-bartholomei-anglici,Incipit prohemium de proprietatibus rerum/ratris Bartholomei anglici,OBJECT,1,1,1,slash_noise,coloquios_da_orta_1563
ent_fd8aced05951,incenso-de-ja-a,incenso de Ja^a,SUBSTANCE,1,1,1,ocr_noise_char,coloquios_da_orta_1563
ent_861952686a26,incenso-come-ji-ejit,Incenso come Jì^ejìt,CONCEPT,1,1,1,ocr_noise_char,ricettario_fiorentino_1597
ent_3a1b07021635,incen-omfi-iip,Incen(omfi|iip,PLANT,1,1,1,ocr_noise_char,ricettario_fiorentino_1597
ent_12bfb2ec49d1,in-principio-morborum-valde-matignorummoxfudorifera-exhibedafunt,In principio morborum valdè matignorummoxfudorifera exhibědafunt.,CONCEPT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_6956ea547702,illustrat-16,illustrat. 16.,CONCEPT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_585fea001dfa,ill,Ill.,PLACE,1,1,1,wrapped_punctuation,principles_of_psychology_james_1890
ent_324ef6bbdeb8,ilac,Ilac.,PERSON,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_0994c1e8c993,ibid-cap-31-num-8-p-208-cap-37-per-tot-pag-216-trat-3-cap-4-0-3-pag7-37-29,ibid.cap.31.num.8.p.208. & cap.37.per tot. pag. 216. & Trat.3.cap.4.0.3.pag7:37 29:,PERSON,1,1,1,bibliographic_fragment,polyanthea_medicinal
ent_9faeede71d8e,ibid-cap-22-n-24-pag-159-cap-45-num-12-pag-253,ibid.cap.22. n. 24. pag. 159.& cap. 45. num. 12. pag. 253,CONCEPT,1,1,1,bibliographic_fragment,polyanthea_medicinal
ent_bd67bb346468,ibid-organization,Ibid.,ORGANIZATION,1,1,1,wrapped_punctuation,principles_of_psychology_james_1890
ent_ca9e12e402bd,i53,i53^,CONCEPT,1,1,1,ocr_noise_char,coloquios_da_orta_1563
ent_db701381924b,hornen-ou-chlorit-c,Hörnen-ou chlorit;c/,SUBSTANCE,1,1,1,slash_noise,relation_historique_humboldt_vol3_1825
ent_62839643a5e8,hmorr-scorbut-spir,Hæmorr. ſcorbut. ſpir.,DISEASE,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_8429d80365e2,hut-pfthe-indian-arch,Hut. pfthe Indian Arch.,OBJECT,1,1,1,wrapped_punctuation,relation_historique_humboldt_vol3_1825
ent_1306cbd4136e,huqib,HuQib.,PERSON,1,1,1,wrapped_punctuation,relation_historique_humboldt_vol3_1825
ent_c9f47003514f,hunter-j,"Hunter, J.",PERSON,1,1,1,wrapped_punctuation,origin_of_species_darwin_1859
ent_e2819ee3cc87,humb-iiber-der-lv-tkreis,Humb. iiber der Lv/tkreis,OBJECT,1,1,1,slash_noise,relation_historique_humboldt_vol3_1825
ent_c07d998e4e80,humb-et-bonpl,Humb. et Bonpl.,PERSON,1,1,1,wrapped_punctuation,relation_historique_humboldt_vol3_1825
ent_51fe2b4c0766,humb-bel-hitt,"Humb. , Bel. hitt.",OBJECT,1,1,1,wrapped_punctuation,relation_historique_humboldt_vol3_1825
ent_67f843526a39,hug-desanct-victor,Hug.deSanct.Victor.,PERSON,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_e52cd9da0f5a,huber-p,"Huber, P.",PERSON,1,1,1,wrapped_punctuation,origin_of_species_darwin_1859
ent_14afe099b2f0,hort-geni,Hort. geni.,OBJECT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_4c49bc1d751a,horner-mr,"Horner, Mr.",PERSON,1,1,1,wrapped_punctuation,origin_of_species_darwin_1859
ent_d10a70f23d80,hooker-dr,"Hooker, Dr.",PERSON,1,1,1,wrapped_punctuation,origin_of_species_darwin_1859
ent_0379168307b5,hoftilianenf,Hoftilianenf.,PERSON,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_f1d2aadcc635,hm,HM,OBJECT,1,1,1,very_short_low_count,coloquios_da_orta_1563
ent_1ac1ca2a564b,histor-me-dic,Hiſtor. Me-dic.,CONCEPT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_94e10afbcb0d,hitaspis-batalha-de,Hitaspis (batalha de),CONCEPT,1,1,1,wrapped_punctuation,coloquios_da_orta_1563
ent_d3752ad75533,hist-relation-0-ceylon,"Hist, relation 0/ Ceylon",OBJECT,1,1,1,slash_noise,coloquios_da_orta_1563
ent_b632078041fd,hisl-of-ihe-ind-arch,Hisl. of Ihe Ind. Arch.,OBJECT,1,1,1,wrapped_punctuation,relation_historique_humboldt_vol3_1825
ent_d133a84794ed,his-torta-genealogica,His^ torta genealógica,OBJECT,1,1,1,ocr_noise_char,coloquios_da_orta_1563
ent_b7da5840c808,hirudin,Hirudin.,ANIMAL,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_6973f354315a,hippocrates-lib-de-internis-affectio-nibus,Hippocrates lib.de Internis affectio- nibus,PERSON,1,1,1,bibliographic_fragment,polyanthea_medicinal
ent_f771147fe090,hippocrates-fupra-citato-lib-fol,Hippocrates fuprà citato lib. & fol.,PERSON,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_1a9e41b48d6b,hint-medic,Hint. Medic.,CONCEPT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_ee16ddc8b46c,hilippe-iv,hilippe IV.,PERSON,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_68028c94d537,hieronymus-montuus-centuria-1,Hieronymus Montuus centuria 1.,OBJECT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_3a781d7ffe5e,hieronym,Hieronym.,PERSON,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_70a500991754,hi,hi,PLANT,1,1,1,very_short_low_count,polyanthea_medicinal
ent_65b0a0248987,hewitt-mr,"Hewitt, Mr.",PERSON,1,1,1,wrapped_punctuation,origin_of_species_darwin_1859
ent_c2c8d716aa8d,heurn,Heurn.,PERSON,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_c6060d40ec28,heur,Heur.,SUBSTANCE,1,1,1,wrapped_punctuation,relation_historique_humboldt_vol3_1825
ent_222100bf16d6,herrmann-s-hdbh-d-physiol,Herrmann's Hdbh. d. Physiol.,ORGANIZATION,1,1,1,wrapped_punctuation,principles_of_psychology_james_1890
ent_ec4dc9daa665,herrenscl-oei-der,Herrenscl^oei-der,PERSON,1,1,1,ocr_noise_char,relation_historique_humboldt_vol3_1825
ent_6e182cc64ba5,herr-von-t,Herr von T.,PERSON,1,1,1,wrapped_punctuation,principles_of_psychology_james_1890
ent_c9cfff69cd01,heron-sir-r,"Heron, Sir R.",PERSON,1,1,1,wrapped_punctuation,origin_of_species_darwin_1859
ent_3b2dc2a9089e,hermann-s-hdbh,Hermann's Hdbh.,ORGANIZATION,1,1,1,wrapped_punctuation,principles_of_psychology_james_1890
ent_0f21a24c4201,hercules-medic,Hercules Medic.,OBJECT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_ca1b7bddb58e,her,Her.,PERSON,1,1,1,wrapped_punctuation,relation_historique_humboldt_vol3_1825
ent_419a1999fa70,hemorroidib,Hemorroidib.,DISEASE,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_d903f2e0cac1,hemorr,Hemorr.,DISEASE,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_5e8930fca3aa,heliodorus-lib-1-historia-ethio-pix,Heliodorus lib. 1. Hiſtoria Ethio pix.,OBJECT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_6fb2d3b8af96,hec-d-obs-astr,Hec. d'Obs. astr.,OBJECT,1,1,1,wrapped_punctuation,relation_historique_humboldt_vol3_1825
ent_8de065f007e4,hcm-tite,hcm:^tite,SUBSTANCE,1,1,1,ocr_noise_char,ricettario_fiorentino_1597
ent_394d8a0970f5,haut-concept,HAUT.,CONCEPT,1,1,1,wrapped_punctuation,relation_historique_humboldt_vol3_1825
ent_85890a5accb4,hartung-m,"Hartung, M.",PERSON,1,1,1,wrapped_punctuation,origin_of_species_darwin_1859
ent_2192d71fdd90,harrisonto,Harrisonto-»,PLACE,1,1,1,ocr_noise_char,relation_historique_humboldt_vol3_1825
ent_cac33a0c9238,harcourt-mr-e-v,"Harcourt, Mr. E. V.",PERSON,1,1,1,wrapped_punctuation,origin_of_species_darwin_1859
ent_7767b2744a0a,hanb-pharmacf,Hanb^ PharmaCf,OBJECT,1,1,1,ocr_noise_char,coloquios_da_orta_1563
ent_b779ec34fd27,hamza-de-i-mhan,Hamza de I^Mhan,PERSON,1,1,1,ocr_noise_char,coloquios_da_orta_1563
ent_44cc9d833dc7,hamort,Hamort.,DISEASE,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_284a87200804,hai-ah,hai^ah,DISEASE,1,1,1,ocr_noise_char,coloquios_da_orta_1563
ent_e9f941ae998d,hachai-a,hachai^a,DISEASE,1,1,1,ocr_noise_char,coloquios_da_orta_1563
ent_c38cea2ea7ae,h-o-h,H-O-H,SUBSTANCE,1,1,1,high_punctuation_ratio,principles_of_psychology_james_1890
ent_9186c7fbb82e,h,H**,PLANT,1,1,1,high_punctuation_ratio,coloquios_da_orta_1563
ent_b0cba371ffb0,geogr,Géogr.,OBJECT,1,1,1,wrapped_punctuation,coloquios_da_orta_1563
ent_32e6cdac9510,geog,géog.,CONCEPT,1,1,1,wrapped_punctuation,relation_historique_humboldt_vol3_1825
ent_dc2ced11965e,gu-tragacanth,Gu•-Traga•canth,PLANT,1,1,1,ocr_noise_char,english_physician_1652
ent_3400a81b2f17,gur-partic-humani-corporis-affect,Gur.partic. humani corporis affect.,DISEASE,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_f2e0a8c43304,gul-stivam,Gul/stivam,CONCEPT,1,1,1,slash_noise,relation_historique_humboldt_vol3_1825
ent_d2d2acdadf58,guilhelm-ballon,Guilhelm. Ballon.,PERSON,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_afa0a30d6362,gres-graawakke,Grès (Graawakke),SUBSTANCE,1,1,1,wrapped_punctuation,relation_historique_humboldt_vol3_1825
ent_18dbf2c31b7c,gray-dr-j-e,"Gray, Dr. J. E.",PERSON,1,1,1,wrapped_punctuation,origin_of_species_darwin_1859
ent_119c16681690,grano-in-ch-maniera,Grano In ch^ maniera,CONCEPT,1,1,1,ocr_noise_char,ricettario_fiorentino_1597
ent_858868a984e0,gramatv-a-de-la-lengua-caribe,Gramatv^a de la lengua Caribe,OBJECT,1,1,1,ocr_noise_char,relation_historique_humboldt_vol3_1825
ent_c89de4102116,grad-conf,Grad. Conf.,CONCEPT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_041078cf2ced,gould-mr,"Gould, Mr.",PERSON,1,1,1,wrapped_punctuation,origin_of_species_darwin_1859
ent_eb7818b95093,gould-dr-a,"Gould, Dr. A.",PERSON,1,1,1,wrapped_punctuation,origin_of_species_darwin_1859
ent_8ecddbe5b1b2,gottofred-christian,Gottofred. Chriſtian.,PERSON,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_a7aa8f903c9f,gomme-in-che-gtd-ifafi-pefitno,Gomme in che gtd^ìfafi pefitno,CONCEPT,1,1,1,ocr_noise_char,ricettario_fiorentino_1597
ent_9a0f4de9cf7e,gomma-arabica-cerne-fipcf,Gomma arabica cerne fipcf^^^^,CONCEPT,1,1,1,ocr_noise_char,ricettario_fiorentino_1597
ent_75d69188071d,gomi,gomi.,SUBSTANCE,1,1,1,wrapped_punctuation,coloquios_da_orta_1563
ent_1d72eb2103ff,gof-de-pharm,Gof. de Pharm.,CONCEPT,1,1,1,wrapped_punctuation,coloquios_da_orta_1563
ent_e6cff8f33dfb,godwin-austen-mr,"Godwin-Austen, Mr.",PERSON,1,1,1,wrapped_punctuation,origin_of_species_darwin_1859
ent_0f0b42aca3d9,goa-ir,goa^ir,PERSON,1,1,1,ocr_noise_char,coloquios_da_orta_1563
ent_6f7ace648375,gm,Gm.,PERSON,1,1,1,wrapped_punctuation,coloquios_da_orta_1563
ent_bf1fc351d00c,gluctrad,Gluctrad.,PERSON,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_65810ff9b69d,glont,Glont>,PLACE,1,1,1,symbol_noise,relation_historique_humboldt_vol3_1825
ent_a42e27faf894,gljrcyrrki-a,Gljrcyrrki^a,PLANT,1,1,1,ocr_noise_char,coloquios_da_orta_1563
ent_14eb8b24076b,glandul-intestiner,Glandul. inteſtiner.,SUBSTANCE,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_259192a3b320,glac,Glac.,DISEASE,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_486b4b88ca2a,gl,Gl,SUBSTANCE,1,1,1,very_short_low_count,historia_medicinal_monardes_1574
ent_1cfb7502f8bd,givier,GiVier/,CONCEPT,1,1,1,slash_noise,relation_historique_humboldt_vol3_1825
ent_ed0a0827f15b,gioss,Gioss.,OBJECT,1,1,1,wrapped_punctuation,coloquios_da_orta_1563
ent_de96d4196a11,ghates-montes-dos,Ghates (Montes dos),PLACE,1,1,1,wrapped_punctuation,coloquios_da_orta_1563
ent_d080deb96137,gh,Gh,SUBSTANCE,1,1,1,very_short_low_count,ricettario_fiorentino_1597
ent_16f4205bc630,george-iii,George III.,PERSON,1,1,1,wrapped_punctuation,principles_of_psychology_james_1890
ent_0066261d3053,geol,Geol.,SUBSTANCE,1,1,1,wrapped_punctuation,relation_historique_humboldt_vol3_1825
ent_bc2405aea1e8,geo-a,geo\a,PLANT,1,1,1,slash_noise,coloquios_da_orta_1563
ent_a509875c9e8a,gauus-la-ajretti,GaUus La/ajretti,ANIMAL,1,1,1,slash_noise,coloquios_da_orta_1563
ent_531cbed1bca8,ganges-guanga,Ganges (Guanga),PLACE,1,1,1,wrapped_punctuation,coloquios_da_orta_1563
ent_94e1f65e34bd,gam,Gam.,PERSON,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_a50fa45cff44,gai,gai^,PLANT,1,1,1,ocr_noise_char,coloquios_da_orta_1563
ent_120376ba2175,gafp-cald,Gafp. Cald.,PERSON,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_376002658046,ga-ar-correa,Ga^ar Corrêa,PERSON,1,1,1,ocr_noise_char,coloquios_da_orta_1563
ent_eefcd2bb7322,g-ugg-oleu,G>ugg.oleU,PLANT,1,1,1,symbol_noise,ricettario_fiorentino_1597
ent_18051e7bf47f,g-bos-arsaparillas,g<bos>arsaparillas,PLANT,1,1,1,symbol_noise,historia_medicinal_monardes_1574
ent_11f665bb2e72,g-sta-christovso-da,G)sta (ChrístovSo da),PERSON,1,1,1,wrapped_punctuation,coloquios_da_orta_1563
ent_6772cfc2068c,fundum,fundum.,SUBSTANCE,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_0427b670712a,fruto-d-palmeira,fruto d^palmeira,PLANT,1,1,1,ocr_noise_char,coloquios_da_orta_1563
ent_a69453243306,francifc-guilhelm,Francifc. Guilhelm.,PERSON,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_1c853362845f,fr-bartholomeo-bartholomaeus-urbevetanus,Fr. Bartholomeo (Bartholomaeus Urbevetanus),PERSON,1,1,1,wrapped_punctuation,coloquios_da_orta_1563
ent_2920db47a506,fr,fr.,SUBSTANCE,1,1,1,wrapped_punctuation,relation_historique_humboldt_vol3_1825
ent_83472779ab0c,forestus-lib-10-obfervat,Foreſtus lib. 10. Obfervat.,PERSON,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_bd318ee3f0fb,fondo-pmio,fondo PmIo.,OBJECT,1,1,1,wrapped_punctuation,ricettario_fiorentino_1597
ent_9ff8218560d5,fol-301,fol.301,OBJECT,1,1,1,bibliographic_fragment,polyanthea_medicinal
ent_9cb8eeac1e4e,fol-123-verf,fol. 123. verf..,CONCEPT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_301e0cbd6aa0,foglie-d-betonica,Foglie d^ betonica,PLANT,1,1,1,ocr_noise_char,ricettario_fiorentino_1597
ent_d1f14150f1eb,fo-ra-da-india,fo//râ da índia,PLANT,1,1,1,slash_noise,coloquios_da_orta_1563
ent_14cc1ec06892,fn,Fn•,DISEASE,1,1,1,ocr_noise_char,english_physician_1652
ent_39d07a2dc062,flucl-e-hanb-phannae-f,FlucL e Hanb^ Phannae.f,OBJECT,1,1,1,ocr_noise_char,coloquios_da_orta_1563
ent_a43dfeedf0d5,fluck-e-hanb,Fluck. e Hanb.,PERSON,1,1,1,wrapped_punctuation,coloquios_da_orta_1563
ent_3694745d02b7,florilegio-medic,Florilegio Medic.,CONCEPT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_d29e895ff668,florileg-medic,Florileg. Medic.,OBJECT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_037f9dbe9f4e,flora-qf-tropical-fhca,Flora qf tropical ^fHca,CONCEPT,1,1,1,ocr_noise_char,coloquios_da_orta_1563
ent_ee707ae6561d,fl-cochinch,Fl. Cochinch.,OBJECT,1,1,1,wrapped_punctuation,coloquios_da_orta_1563
ent_df6a32d82247,fl-o-brit-india,"Fl, o/Brit, índia",CONCEPT,1,1,1,slash_noise,coloquios_da_orta_1563
ent_a364db26d10d,fiori-di-camomij,Fiori di camomiJ.>,PLANT,1,1,1,symbol_noise,ricettario_fiorentino_1597
ent_d95611a96e9b,field-daysies,Field Day†sies,PLANT,1,1,1,ocr_noise_char,english_physician_1652
ent_bb4c5bc82923,fernel-lib-6-de,fernel.lib.6.de,PERSON,1,1,1,bibliographic_fragment,polyanthea_medicinal
ent_b7fa8d039a1a,fern-person,Fern.,PERSON,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_139fbdfdfe3c,fen-object,Fen.,OBJECT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_464d80fc97a6,fen-10-libri-3-tract-3,Fen 10. libri 3. tract. 3.,CONCEPT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_763992390356,febr-pestil-malign,Febr. pestil. & malign.,DISEASE,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_2e12c1e8a8ec,febr-cur-meth,Febr. cur. Meth.,OBJECT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_df312b240719,fau-el,fau/el,PLANT,1,1,1,slash_noise,coloquios_da_orta_1563
ent_ac4b1852ef1b,fas-celf,Fas Celf.,PERSON,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_fcdd66116b6d,fara,fara^,PERSON,1,1,1,ocr_noise_char,coloquios_da_orta_1563
ent_e4fc0d3fc6d5,fachin,fachin.,PERSON,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_b0b46cbe232b,f-oyet,f^oyet,PERSON,1,1,1,ocr_noise_char,relation_historique_humboldt_vol3_1825
ent_18d52790742b,f-oycz-mon-essai-sur-te-gisement-des-rvi-nes-dans-les-deux-hemispheres,f^oycz mon Essai sur te gisement des rvi'nes dans les deux hémisphères,OBJECT,1,1,1,ocr_noise_char,relation_historique_humboldt_vol3_1825
ent_6fe0b72678d7,f-ifarorene,F^ifarorene,SUBSTANCE,1,1,1,ocr_noise_char,ricettario_fiorentino_1597
ent_a8d0dee91ad6,exscamoniat,exscamoniat.,PLANT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_e301e94f1527,exercitation-medic,Exercitation. Medic.,OBJECT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_199c1ce1ff3f,ex-referatavenaju-guleri-libertas-illico-respirandi-de-glutiendifecutaeft,"Ex referatavenaju- guleri libertas illico respirandi,&de- glutiendifecutaeft.",CONCEPT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_20d0f4f07d24,ex,ex,OBJECT,1,1,1,very_short_low_count,polyanthea_medicinal
ent_eeea1a43a42b,euprrb-bcssb,EuprRB BCSSB .,PLACE,1,1,1,wrapped_punctuation,relation_historique_humboldt_vol3_1825
ent_e191f60a5aae,eu,eu,SUBSTANCE,1,1,1,very_short_low_count,ricettario_fiorentino_1597
ent_ca2d17c5fd68,eta-tinta-in-grana-di-fre,Età tinta in grana di fre^,SUBSTANCE,1,1,1,ocr_noise_char,ricettario_fiorentino_1597
ent_6a142a9dcea9,etsai-tur-vaprtciation-de-la-oriune-pnvee-au-moyen-age,Etsai tur Vaprtciation de la/oriune pnvée au moyen age,CONCEPT,1,1,1,slash_noise,coloquios_da_orta_1563
ent_29c95991aaef,essay-conc-h-u,Essay conc. H. U.,ORGANIZATION,1,1,1,wrapped_punctuation,principles_of_psychology_james_1890
ent_f0a85ec684be,essaipolit,Essaipolit.,OBJECT,1,1,1,wrapped_punctuation,relation_historique_humboldt_vol3_1825
ent_1bc8ae509811,essai-polit-sur-la-kouv-esp,"Essai Polit, sur la Kouv.-Esp.",OBJECT,1,1,1,wrapped_punctuation,relation_historique_humboldt_vol3_1825
ent_a138ad237b96,essai-gcogn,Essai gcogn.,SUBSTANCE,1,1,1,wrapped_punctuation,relation_historique_humboldt_vol3_1825
ent_47a89d93b97d,escl-person,escl.,PERSON,1,1,1,wrapped_punctuation,relation_historique_humboldt_vol3_1825
ent_54c9a3f4800c,erva-cidr-sh-a,erva cidr/sh-a,PLANT,1,1,1,slash_noise,coloquios_da_orta_1563
ent_05d3ce9e4377,eraft,Eraft.,PERSON,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_e9555b2495b7,er,er,DISEASE,1,1,1,very_short_low_count,polyanthea_medicinal
ent_61d816c40566,epistol-lib,Epiſtol.lib.,PERSON,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_1ee923fae6eb,epistol-medicin,Epiſtol. Medicin.,CONCEPT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_b16dffe999f0,epistol-ad-jul-cap,Epiſtol. ad Jul. Cap.,CONCEPT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_00b58d925e51,epistol-134-f,Epiſtol. 134.f.,CONCEPT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_a32e7f93a424,epist-58,Epiſt. 58.,OBJECT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_d20c77603c2b,epitom-meth-cognofcend-cur-part-corp-afflict,"Epitom, meth cognofcend.&cur.part.corp.Afflict.",CONCEPT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_a377b4d46b99,epistola-rationem-modumque-propinandi-radicis-chinof-decocti-quo-nuper-invictissimus-carclus-v-imperator-usus-esl,"Epistola rationem^ modumque propinandi radicis Chinof decocti, quo nuper invictissimus Carclus V imperator usus esL",OBJECT,1,1,1,ocr_noise_char,coloquios_da_orta_1563
ent_fae4488c17cb,epidem-ephemerid,Epidem. & Ephemerid.,DISEASE,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_5317273a827e,epidem,Epidem.,OBJECT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_1520eec76f30,ephemer-medico-phyficar-germanic,Ephemer. Medico-phyficar. Germanic.,PLACE,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_a4e29aa470c8,encyclopdia-britannica-9th-ed,"Encyclopædia Britannica, 9th Ed.",ORGANIZATION,1,1,1,wrapped_punctuation,principles_of_psychology_james_1890
ent_eb9ca76f9163,encyclop-britt,Encyclop. Britt.,ORGANIZATION,1,1,1,wrapped_punctuation,principles_of_psychology_james_1890
ent_b28df29dcfc3,enchirid-medic,Enchirid. Medic.,OBJECT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_684ef33eacb8,en,en,PLANT,1,1,1,very_short_low_count,polyanthea_medicinal
ent_a825a2441db0,empiricalib,Empiricalib.,CONCEPT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_a4a2d633d33c,empir,Empir.,CONCEPT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_860a40648ce6,elucida-rio,Elucida^rio,OBJECT,1,1,1,ocr_noise_char,coloquios_da_orta_1563
ent_b6d1778ac92e,efficacimedic-lib,EfficaciMedic.lib.,CONCEPT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_3aab8adff502,effic-med,Effic. med.,CONCEPT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_c8dadc7ef373,effect-aquar-mineral,Effect. aquar. mineral.,OBJECT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_bae22d8d3055,edtmb,Edtmb.,CONCEPT,1,1,1,wrapped_punctuation,relation_historique_humboldt_vol3_1825
ent_512115eb295a,edrisi-geogr,"Edrísi, Géogr.",OBJECT,1,1,1,wrapped_punctuation,coloquios_da_orta_1563
ent_4df852dfa17d,edimh-rev,Edimh. Rev.,CONCEPT,1,1,1,wrapped_punctuation,relation_historique_humboldt_vol3_1825
ent_40c0f479850a,edimb,Edimb.,PLACE,1,1,1,wrapped_punctuation,relation_historique_humboldt_vol3_1825
ent_671c59f56d9f,ed-liin,Ed. liin.,CONCEPT,1,1,1,wrapped_punctuation,relation_historique_humboldt_vol3_1825
ent_db62592fc259,ecl-de-sol,Ecl. de sol.,CONCEPT,1,1,1,wrapped_punctuation,relation_historique_humboldt_vol3_1825
ent_921af292c42c,e-cader,E:{cader,PERSON,1,1,1,ocr_noise_char,coloquios_da_orta_1563
ent_ba86f5fa3ffe,e-sci-ave-s,E.SCI.AVE.S.,CONCEPT,1,1,1,wrapped_punctuation,relation_historique_humboldt_vol3_1825
ent_2e41ea39551b,dimes-arenas-decimales-arrendadas,dîmes (arenas décimales arrendadas),CONCEPT,1,1,1,wrapped_punctuation,relation_historique_humboldt_vol3_1825
ent_dbfd3746b743,decl-magn,Décl. magn.,CONCEPT,1,1,1,wrapped_punctuation,relation_historique_humboldt_vol3_1825
ent_a4f34cddf832,dymoclu-afiif-mea,Dymoclu Afiif. meá.,PERSON,1,1,1,wrapped_punctuation,coloquios_da_orta_1563
ent_fd9a88ff4983,dymock-mat-med-person,"Dymock, Mat» med.^",PERSON,1,1,1,ocr_noise_char,coloquios_da_orta_1563
ent_6ee4579c7ec8,dyfenter,Dyfenter.,DISEASE,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_3b5739854c2f,dx-fenugreco,dx>fenugreco,PLANT,1,1,1,symbol_noise,coloquios_da_orta_1563
ent_c44302a67873,droport,Drop•ort,DISEASE,1,1,1,ocr_noise_char,english_physician_1652
ent_fd4e1a9f865e,dragsnt,Dragsnt»,PLANT,1,1,1,ocr_noise_char,ricettario_fiorentino_1597
ent_5c802c202bb8,dr-f,Dr. F.,PERSON,1,1,1,wrapped_punctuation,principles_of_psychology_james_1890
ent_b86c87368f7b,dp-kfefuc,dp ^kfefuc,SUBSTANCE,1,1,1,ocr_noise_char,ricettario_fiorentino_1597
